"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"2021-06-04 12:00:00",226107,13.32,1.285,10.07,0.9,1.425,0.14
"2021-06-04 12:15:00",226108,13.31,1.289,10.41,0.9,1.429,0.14
"2021-06-04 12:30:00",226109,13.29,1.287,10.76,0.9,1.428,0.14
"2021-06-04 12:45:00",226110,13.28,1.28,11.18,0.9,1.421,0.14
"2021-06-04 13:00:00",226111,13.28,1.284,11.6,0.9,1.424,0.14
"2021-06-04 13:15:00",226112,13.27,1.282,12,0.9,1.422,0.14
"2021-06-04 13:30:00",226113,13.27,1.272,12.41,0.9,1.413,0.14
"2021-06-04 13:45:00",226114,13.27,1.279,12.79,0.9,1.419,0.14
"2021-06-04 14:00:00",226115,13.26,1.274,13.13,0.9,1.414,0.14
"2021-06-04 14:15:00",226116,13.26,1.271,13.44,0.9,1.411,0.14
"2021-06-04 14:30:00",226117,13.24,1.269,13.71,0.9,1.409,0.14
"2021-06-04 14:45:00",226118,13.24,1.266,13.97,0.9,1.406,0.14
"2021-06-04 15:00:00",226119,13.23,1.264,14.2,0.9,1.405,0.14
"2021-06-04 15:15:00",226120,13.23,1.272,14.47,0.9,1.413,0.14
"2021-06-04 15:30:00",226121,13.23,1.278,14.7,0.9,1.418,0.14
"2021-06-04 15:45:00",226122,13.23,1.276,14.87,0.9,1.416,0.14
"2021-06-04 16:00:00",226123,13.23,1.28,15,0.9,1.421,0.14
"2021-06-04 16:15:00",226124,13.22,1.288,15.11,0.9,1.428,0.14
"2021-06-04 16:30:00",226125,13.22,1.289,15.19,0.9,1.429,0.14
"2021-06-04 16:45:00",226126,13.21,1.293,15.24,0.9,1.433,0.14
"2021-06-04 17:00:00",226127,13.21,1.304,15.27,0.9,1.444,0.14
"2021-06-04 17:15:00",226128,13.22,1.306,15.28,0.9,1.446,0.14
"2021-06-04 17:30:00",226129,13.24,1.309,15.25,0.9,1.449,0.14
"2021-06-04 17:45:00",226130,13.25,1.316,15.19,0.9,1.457,0.14
"2021-06-04 18:00:00",226131,13.26,1.317,15.09,0.9,1.457,0.14
"2021-06-04 18:15:00",226132,13.22,1.333,14.98,0.9,1.474,0.14
"2021-06-04 18:30:00",226133,13.19,1.336,14.85,0.9,1.476,0.14
"2021-06-04 18:45:00",226134,13.16,1.348,14.7,0.9,1.489,0.14
"2021-06-04 19:00:00",226135,13.14,1.359,14.54,0.9,1.5,0.14
"2021-06-04 19:15:00",226136,13.13,1.357,14.36,0.9,1.497,0.14
"2021-06-04 19:30:00",226137,13.11,1.363,14.14,0.9,1.503,0.14
"2021-06-04 19:45:00",226138,13.09,1.373,13.92,0.9,1.514,0.14
"2021-06-04 20:00:00",226139,13.07,1.386,13.69,0.9,1.526,0.14
"2021-06-04 20:15:00",226140,13.06,1.386,13.48,0.9,1.526,0.14
"2021-06-04 20:30:00",226141,13.04,1.396,13.27,0.9,1.536,0.14
"2021-06-04 20:45:00",226142,13.03,1.397,13.07,0.9,1.538,0.14
"2021-06-04 21:00:00",226143,13.02,1.401,12.85,0.9,1.541,0.14
"2021-06-04 21:15:00",226144,13,1.417,12.62,0.9,1.557,0.14
"2021-06-04 21:30:00",226145,12.99,1.421,12.39,0.9,1.561,0.14
"2021-06-04 21:45:00",226146,12.98,1.418,12.17,0.9,1.558,0.14
"2021-06-04 22:00:00",226147,12.96,1.425,11.94,0.9,1.565,0.14
"2021-06-04 22:15:00",226148,12.95,1.427,11.72,0.9,1.567,0.14
"2021-06-04 22:30:00",226149,12.93,1.426,11.5,0.9,1.567,0.14
"2021-06-04 22:45:00",226150,12.93,1.421,11.29,0.9,1.562,0.14
"2021-06-04 23:00:00",226151,12.91,1.415,11.08,0.9,1.555,0.14
"2021-06-04 23:15:00",226152,12.9,1.417,10.88,0.9,1.557,0.14
"2021-06-04 23:30:00",226153,12.89,1.42,10.68,0.9,1.56,0.14
"2021-06-04 23:45:00",226154,12.88,1.412,10.48,0.9,1.552,0.14
"2021-06-05 00:00:00",226155,12.87,1.414,10.27,0.9,1.555,0.14
"2021-06-05 00:15:00",226156,12.86,1.41,10.09,0.9,1.55,0.14
"2021-06-05 00:30:00",226157,12.84,1.407,9.9,0.9,1.547,0.14
"2021-06-05 00:45:00",226158,12.83,1.403,9.72,0.9,1.543,0.14
"2021-06-05 01:00:00",226159,12.82,1.402,9.54,0.9,1.542,0.14
"2021-06-05 01:15:00",226160,12.82,1.404,9.37,0.9,1.544,0.14
"2021-06-05 01:30:00",226161,12.8,1.393,9.2,0.9,1.534,0.14
"2021-06-05 01:45:00",226162,12.79,1.392,9.04,0.9,1.532,0.14
"2021-06-05 02:00:00",226163,12.78,1.389,8.87,0.9,1.529,0.14
"2021-06-05 02:15:00",226164,12.77,1.385,8.72,0.9,1.525,0.14
"2021-06-05 02:30:00",226165,12.76,1.38,8.57,0.9,1.52,0.14
"2021-06-05 02:45:00",226166,12.75,1.379,8.43,0.9,1.519,0.14
"2021-06-05 03:00:00",226167,12.74,1.379,8.28,0.9,1.52,0.14
"2021-06-05 03:15:00",226168,12.72,1.378,8.15,0.9,1.519,0.14
"2021-06-05 03:30:00",226169,12.72,1.353,8.02,0.9,1.493,0.14
"2021-06-05 03:45:00",226170,12.71,1.374,7.9,0.9,1.514,0.14
"2021-06-05 04:00:00",226171,12.7,1.37,7.787,0.9,1.51,0.14
"2021-06-05 04:15:00",226172,12.69,1.361,7.672,0.9,1.501,0.14
"2021-06-05 04:30:00",226173,12.68,1.356,7.561,0.9,1.496,0.14
"2021-06-05 04:45:00",226174,12.67,1.356,7.455,0.9,1.497,0.14
"2021-06-05 05:00:00",226175,12.66,1.347,7.356,0.9,1.487,0.14
"2021-06-05 05:15:00",226176,12.65,1.348,7.256,0.9,1.488,0.14
"2021-06-05 05:30:00",226177,12.65,1.345,7.165,0.9,1.485,0.14
"2021-06-05 05:45:00",226178,12.64,1.349,7.077,0.9,1.49,0.14
"2021-06-05 06:00:00",226179,12.63,1.34,6.989,0.9,1.48,0.14
"2021-06-05 06:15:00",226180,12.62,1.335,6.909,0.9,1.475,0.14
"2021-06-05 06:30:00",226181,12.62,1.334,6.838,0.9,1.475,0.14
"2021-06-05 06:45:00",226182,12.61,1.338,6.772,0.9,1.478,0.14
"2021-06-05 07:00:00",226183,12.6,1.322,6.714,0.9,1.463,0.14
"2021-06-05 07:15:00",226184,12.61,1.329,6.675,0.9,1.469,0.14
"2021-06-05 07:30:00",226185,12.65,1.327,6.652,0.9,1.467,0.14
"2021-06-05 07:45:00",226186,12.73,1.326,6.649,0.9,1.466,0.14
"2021-06-05 08:00:00",226187,12.84,1.324,6.665,0.9,1.464,0.14
"2021-06-05 08:15:00",226188,12.96,1.319,6.704,0.9,1.459,0.14
"2021-06-05 08:30:00",226189,13.13,1.314,6.766,0.9,1.455,0.14
"2021-06-05 08:45:00",226190,13.35,1.31,6.85,0.9,1.45,0.14
"2021-06-05 09:00:00",226191,13.52,1.307,6.949,0.9,1.447,0.14
"2021-06-05 09:15:00",226192,13.5,1.306,7.071,0.9,1.447,0.14
"2021-06-05 09:30:00",226193,13.47,1.297,7.213,0.9,1.438,0.14
"2021-06-05 09:45:00",226194,13.44,1.306,7.386,0.9,1.446,0.14
"2021-06-05 10:00:00",226195,13.43,1.3,7.6,0.9,1.441,0.14
"2021-06-05 10:15:00",226196,13.41,1.297,7.833,0.9,1.438,0.14
"2021-06-05 10:30:00",226197,13.39,1.299,8.09,0.9,1.439,0.14
"2021-06-05 10:45:00",226198,13.36,1.293,8.37,0.9,1.433,0.14
"2021-06-05 11:00:00",226199,13.35,1.287,8.68,0.9,1.427,0.14
"2021-06-05 11:15:00",226200,13.35,1.286,9.01,0.9,1.427,0.14
"2021-06-05 11:30:00",226201,13.34,1.284,9.34,0.9,1.425,0.14
"2021-06-05 11:45:00",226202,13.34,1.288,9.69,0.9,1.428,0.14
"2021-06-05 12:00:00",226203,13.33,1.275,10.06,0.9,1.415,0.14
"2021-06-05 12:15:00",226204,13.33,1.276,10.43,0.9,1.416,0.14
"2021-06-05 12:30:00",226205,13.31,1.278,10.8,0.9,1.418,0.14
"2021-06-05 12:45:00",226206,13.3,1.27,11.18,0.9,1.41,0.14
"2021-06-05 13:00:00",226207,13.3,1.272,11.55,0.9,1.413,0.14
"2021-06-05 13:15:00",226208,13.3,1.27,11.91,0.9,1.41,0.14
"2021-06-05 13:30:00",226209,13.29,1.27,12.29,0.9,1.411,0.14
"2021-06-05 13:45:00",226210,13.29,1.261,12.64,0.9,1.401,0.14
"2021-06-05 14:00:00",226211,13.28,1.26,12.97,0.9,1.4,0.14
"2021-06-05 14:15:00",226212,13.27,1.259,13.28,0.9,1.399,0.14
"2021-06-05 14:30:00",226213,13.27,1.251,13.56,0.9,1.392,0.14
"2021-06-05 14:45:00",226214,13.26,1.254,13.84,0.9,1.394,0.14
"2021-06-05 15:00:00",226215,13.25,1.25,14.09,0.9,1.391,0.14
"2021-06-05 15:15:00",226216,13.26,1.247,14.32,0.9,1.387,0.14
"2021-06-05 15:30:00",226217,13.25,1.249,14.51,0.9,1.39,0.14
"2021-06-05 15:45:00",226218,13.25,1.247,14.61,0.9,1.387,0.14
"2021-06-05 16:00:00",226219,13.26,1.24,14.69,0.9,1.38,0.14
"2021-06-05 16:15:00",226220,13.25,1.245,14.79,0.9,1.385,0.14
"2021-06-05 16:30:00",226221,13.25,1.247,14.89,0.9,1.388,0.14
"2021-06-05 16:45:00",226222,13.24,1.241,14.96,0.9,1.382,0.14
"2021-06-05 17:00:00",226223,13.24,1.257,15,0.9,1.397,0.14
"2021-06-05 17:15:00",226224,13.24,1.254,15.01,0.9,1.394,0.14
"2021-06-05 17:30:00",226225,13.26,1.253,14.98,0.9,1.393,0.14
"2021-06-05 17:45:00",226226,13.27,1.267,14.94,0.9,1.407,0.14
"2021-06-05 18:00:00",226227,13.28,1.27,14.89,0.9,1.411,0.14
"2021-06-05 18:15:00",226228,13.27,1.277,14.82,0.9,1.417,0.14
"2021-06-05 18:30:00",226229,13.23,1.278,14.75,0.9,1.418,0.14
"2021-06-05 18:45:00",226230,13.21,1.284,14.67,0.9,1.424,0.14
"2021-06-05 19:00:00",226231,13.18,1.288,14.58,0.9,1.429,0.14
"2021-06-05 19:15:00",226232,13.17,1.297,14.47,0.9,1.438,0.14
"2021-06-05 19:30:00",226233,13.15,1.3,14.34,0.9,1.441,0.14
"2021-06-05 19:45:00",226234,13.13,1.304,14.2,0.9,1.444,0.14
"2021-06-05 20:00:00",226235,13.11,1.304,14.05,0.9,1.444,0.14
"2021-06-05 20:15:00",226236,13.09,1.306,13.88,0.9,1.447,0.14
"2021-06-05 20:30:00",226237,13.08,1.318,13.71,0.9,1.458,0.14
"2021-06-05 20:45:00",226238,13.07,1.32,13.52,0.9,1.46,0.14
"2021-06-05 21:00:00",226239,13.05,1.317,13.33,0.9,1.458,0.14
"2021-06-05 21:15:00",226240,13.03,1.324,13.14,0.9,1.464,0.14
"2021-06-05 21:30:00",226241,13.02,1.328,12.92,0.9,1.468,0.14
"2021-06-05 21:45:00",226242,13.01,1.326,12.69,0.9,1.467,0.14
"2021-06-05 22:00:00",226243,12.99,1.328,12.46,0.9,1.468,0.14
"2021-06-05 22:15:00",226244,12.98,1.33,12.21,0.9,1.471,0.14
"2021-06-05 22:30:00",226245,12.96,1.328,11.98,0.9,1.469,0.14
"2021-06-05 22:45:00",226246,12.95,1.332,11.74,0.9,1.472,0.14
"2021-06-05 23:00:00",226247,12.94,1.332,11.51,0.9,1.473,0.14
"2021-06-05 23:15:00",226248,12.93,1.336,11.28,0.9,1.476,0.14
"2021-06-05 23:30:00",226249,12.92,1.327,11.06,0.9,1.468,0.14
"2021-06-05 23:45:00",226250,12.91,1.328,10.85,0.9,1.469,0.14
"2021-06-06 00:00:00",226251,12.89,1.33,10.65,0.9,1.47,0.14
"2021-06-06 00:15:00",226252,12.88,1.33,10.45,0.9,1.471,0.14
"2021-06-06 00:30:00",226253,12.87,1.326,10.26,0.9,1.466,0.14
"2021-06-06 00:45:00",226254,12.86,1.323,10.08,0.9,1.463,0.14
"2021-06-06 01:00:00",226255,12.85,1.322,9.9,0.9,1.462,0.14
"2021-06-06 01:15:00",226256,12.84,1.315,9.73,0.9,1.456,0.14
"2021-06-06 01:30:00",226257,12.83,1.314,9.56,0.9,1.454,0.14
"2021-06-06 01:45:00",226258,12.82,1.314,9.38,0.9,1.454,0.14
"2021-06-06 02:00:00",226259,12.8,1.31,9.21,0.9,1.451,0.14
"2021-06-06 02:15:00",226260,12.79,1.309,9.05,0.9,1.45,0.14
"2021-06-06 02:30:00",226261,12.79,1.31,8.89,0.9,1.451,0.14
"2021-06-06 02:45:00",226262,12.77,1.311,8.73,0.9,1.452,0.14
"2021-06-06 03:00:00",226263,12.76,1.306,8.59,0.9,1.446,0.14
"2021-06-06 03:15:00",226264,12.75,1.296,8.45,0.9,1.436,0.14
"2021-06-06 03:30:00",226265,12.74,1.297,8.32,0.9,1.437,0.14
"2021-06-06 03:45:00",226266,12.73,1.295,8.19,0.9,1.435,0.14
"2021-06-06 04:00:00",226267,12.72,1.301,8.06,0.9,1.441,0.14
"2021-06-06 04:15:00",226268,12.72,1.297,7.937,0.9,1.437,0.14
"2021-06-06 04:30:00",226269,12.71,1.292,7.821,0.9,1.433,0.14
"2021-06-06 04:45:00",226270,12.69,1.288,7.71,0.9,1.428,0.14
"2021-06-06 05:00:00",226271,12.68,1.283,7.598,0.9,1.423,0.14
"2021-06-06 05:15:00",226272,12.68,1.292,7.496,0.9,1.432,0.14
"2021-06-06 05:30:00",226273,12.67,1.281,7.387,0.9,1.422,0.14
"2021-06-06 05:45:00",226274,12.66,1.281,7.279,0.9,1.421,0.14
"2021-06-06 06:00:00",226275,12.65,1.277,7.175,0.9,1.418,0.14
"2021-06-06 06:15:00",226276,12.64,1.266,7.066,0.9,1.407,0.14
"2021-06-06 06:30:00",226277,12.63,1.275,6.967,0.9,1.415,0.14
"2021-06-06 06:45:00",226278,12.62,1.27,6.88,0.9,1.41,0.14
"2021-06-06 07:00:00",226279,12.62,1.277,6.799,0.9,1.417,0.14
"2021-06-06 07:15:00",226280,12.63,1.272,6.737,0.9,1.413,0.14
"2021-06-06 07:30:00",226281,12.67,1.262,6.696,0.9,1.402,0.14
"2021-06-06 07:45:00",226282,12.75,1.259,6.68,0.9,1.4,0.14
"2021-06-06 08:00:00",226283,12.86,1.257,6.688,0.9,1.398,0.14
"2021-06-06 08:15:00",226284,12.98,1.255,6.716,0.9,1.396,0.14
"2021-06-06 08:30:00",226285,13.16,1.26,6.77,0.9,1.401,0.14
"2021-06-06 08:45:00",226286,13.41,1.258,6.849,0.9,1.398,0.14
"2021-06-06 09:00:00",226287,13.54,1.255,6.941,0.9,1.395,0.14
"2021-06-06 09:15:00",226288,13.51,1.255,7.054,0.9,1.395,0.14
"2021-06-06 09:30:00",226289,13.48,1.249,7.185,0.9,1.39,0.14
"2021-06-06 09:45:00",226290,13.46,1.242,7.35,0.9,1.383,0.14
"2021-06-06 10:00:00",226291,13.44,1.25,7.548,0.9,1.391,0.14
"2021-06-06 10:15:00",226292,13.42,1.242,7.767,0.9,1.382,0.14
"2021-06-06 10:30:00",226293,13.4,1.242,8.01,0.9,1.382,0.14
"2021-06-06 10:45:00",226294,13.38,1.24,8.28,0.9,1.381,0.14
"2021-06-06 11:00:00",226295,13.36,1.239,8.57,0.9,1.38,0.14
"2021-06-06 11:15:00",226296,13.36,1.237,8.89,0.9,1.378,0.14
"2021-06-06 11:30:00",226297,13.36,1.235,9.21,0.9,1.376,0.14
"2021-06-06 11:45:00",226298,13.36,1.242,9.56,0.9,1.382,0.14
"2021-06-06 12:00:00",226299,13.35,1.235,9.92,0.9,1.375,0.14
"2021-06-06 12:15:00",226300,13.35,1.235,10.28,0.9,1.375,0.14
"2021-06-06 12:30:00",226301,13.33,1.231,10.67,0.9,1.371,0.14
"2021-06-06 12:45:00",226302,13.33,1.222,11.05,0.9,1.363,0.14
"2021-06-06 13:00:00",226303,13.32,1.22,11.41,0.9,1.361,0.14
"2021-06-06 13:15:00",226304,13.33,1.222,11.77,0.9,1.363,0.14
"2021-06-06 13:30:00",226305,13.32,1.216,12.12,0.9,1.357,0.14
"2021-06-06 13:45:00",226306,13.31,1.216,12.45,0.9,1.356,0.14
"2021-06-06 14:00:00",226307,13.3,1.209,12.77,0.9,1.349,0.14
"2021-06-06 14:15:00",226308,13.29,1.203,13.07,0.9,1.343,0.14
"2021-06-06 14:30:00",226309,13.29,1.205,13.34,0.9,1.345,0.14
"2021-06-06 14:45:00",226310,13.28,1.205,13.6,0.9,1.345,0.14
"2021-06-06 15:00:00",226311,13.27,1.199,13.84,0.9,1.34,0.14
"2021-06-06 15:15:00",226312,13.27,1.197,14.04,0.9,1.337,0.14
"2021-06-06 15:30:00",226313,13.27,1.2,14.21,0.9,1.34,0.14
"2021-06-06 15:45:00",226314,13.27,1.188,14.35,0.9,1.328,0.14
"2021-06-06 16:00:00",226315,13.26,1.192,14.47,0.9,1.332,0.14
"2021-06-06 16:15:00",226316,13.26,1.194,14.56,0.9,1.335,0.14
"2021-06-06 16:30:00",226317,13.26,1.187,14.63,0.9,1.328,0.14
"2021-06-06 16:45:00",226318,13.24,1.193,14.7,0.9,1.334,0.14
"2021-06-06 17:00:00",226319,13.24,1.198,14.73,0.9,1.338,0.14
"2021-06-06 17:15:00",226320,13.26,1.187,14.73,0.9,1.327,0.14
"2021-06-06 17:30:00",226321,13.27,1.196,14.71,0.9,1.336,0.14
"2021-06-06 17:45:00",226322,13.29,1.193,14.67,0.9,1.333,0.14
"2021-06-06 18:00:00",226323,13.3,1.201,14.62,0.9,1.342,0.14
"2021-06-06 18:15:00",226324,13.27,1.2,14.54,0.9,1.341,0.14
"2021-06-06 18:30:00",226325,13.24,1.203,14.44,0.9,1.343,0.14
"2021-06-06 18:45:00",226326,13.21,1.208,14.33,0.9,1.348,0.14
"2021-06-06 19:00:00",226327,13.19,1.208,14.21,0.9,1.349,0.14
"2021-06-06 19:15:00",226328,13.17,1.22,14.05,0.9,1.36,0.14
"2021-06-06 19:30:00",226329,13.16,1.22,13.91,0.9,1.36,0.14
"2021-06-06 19:45:00",226330,13.14,1.222,13.74,0.9,1.363,0.14
"2021-06-06 20:00:00",226331,13.12,1.228,13.57,0.9,1.368,0.14
"2021-06-06 20:15:00",226332,13.1,1.224,13.4,0.9,1.364,0.14
"2021-06-06 20:30:00",226333,13.09,1.228,13.22,0.9,1.368,0.14
"2021-06-06 20:45:00",226334,13.07,1.234,13.04,0.9,1.374,0.14
"2021-06-06 21:00:00",226335,13.06,1.239,12.85,0.9,1.379,0.14
"2021-06-06 21:15:00",226336,13.05,1.234,12.65,0.9,1.374,0.14
"2021-06-06 21:30:00",226337,13.03,1.242,12.45,0.9,1.382,0.14
"2021-06-06 21:45:00",226338,13.02,1.246,12.24,0.9,1.387,0.14
"2021-06-06 22:00:00",226339,13.01,1.246,12.02,0.9,1.387,0.14
"2021-06-06 22:15:00",226340,12.99,1.239,11.8,0.9,1.379,0.14
"2021-06-06 22:30:00",226341,12.98,1.237,11.58,0.9,1.378,0.14
"2021-06-06 22:45:00",226342,12.96,1.245,11.36,0.9,1.386,0.14
"2021-06-06 23:00:00",226343,12.95,1.248,11.14,0.9,1.388,0.14
"2021-06-06 23:15:00",226344,12.94,1.245,10.92,0.9,1.385,0.14
"2021-06-06 23:30:00",226345,12.93,1.244,10.69,0.9,1.385,0.14
"2021-06-06 23:45:00",226346,12.92,1.251,10.47,0.9,1.392,0.14
"2021-06-07 00:00:00",226347,12.91,1.246,10.25,0.9,1.386,0.14
"2021-06-07 00:15:00",226348,12.9,1.241,10.04,0.9,1.382,0.14
"2021-06-07 00:30:00",226349,12.88,1.233,9.84,0.9,1.373,0.14
"2021-06-07 00:45:00",226350,12.87,1.231,9.64,0.9,1.371,0.14
"2021-06-07 01:00:00",226351,12.86,1.236,9.44,0.9,1.376,0.14
"2021-06-07 01:15:00",226352,12.85,1.238,9.24,0.9,1.378,0.14
"2021-06-07 01:30:00",226353,12.84,1.237,9.04,0.9,1.377,0.14
"2021-06-07 01:45:00",226354,12.83,1.229,8.86,0.9,1.37,0.14
"2021-06-07 02:00:00",226355,12.82,1.233,8.67,0.9,1.374,0.14
"2021-06-07 02:15:00",226356,12.81,1.229,8.49,0.9,1.37,0.14
"2021-06-07 02:30:00",226357,12.8,1.231,8.32,0.9,1.371,0.14
"2021-06-07 02:45:00",226358,12.78,1.228,8.15,0.9,1.369,0.14
"2021-06-07 03:00:00",226359,12.78,1.23,7.986,0.9,1.371,0.14
"2021-06-07 03:15:00",226360,12.77,1.227,7.828,0.9,1.367,0.14
"2021-06-07 03:30:00",226361,12.75,1.231,7.672,0.9,1.371,0.14
"2021-06-07 03:45:00",226362,12.74,1.223,7.525,0.9,1.363,0.14
"2021-06-07 04:00:00",226363,12.73,1.226,7.389,0.9,1.366,0.14
"2021-06-07 04:15:00",226364,12.72,1.218,7.256,0.9,1.358,0.14
"2021-06-07 04:30:00",226365,12.71,1.213,7.123,0.9,1.353,0.14
"2021-06-07 04:45:00",226366,12.7,1.214,6.997,0.9,1.355,0.14
"2021-06-07 05:00:00",226367,12.69,1.213,6.873,0.9,1.354,0.14
"2021-06-07 05:15:00",226368,12.69,1.214,6.753,0.9,1.354,0.14
"2021-06-07 05:30:00",226369,12.68,1.215,6.636,0.9,1.355,0.14
"2021-06-07 05:45:00",226370,12.66,1.212,6.527,0.9,1.352,0.14
"2021-06-07 06:00:00",226371,12.66,1.206,6.421,0.9,1.347,0.14
"2021-06-07 06:15:00",226372,12.64,1.205,6.323,0.9,1.345,0.14
"2021-06-07 06:30:00",226373,12.64,1.205,6.236,0.9,1.346,0.14
"2021-06-07 06:45:00",226374,12.63,1.198,6.155,0.9,1.339,0.14
"2021-06-07 07:00:00",226375,12.62,1.205,6.082,0.9,1.345,0.14
"2021-06-07 07:15:00",226376,12.63,1.201,6.028,0.9,1.342,0.14
"2021-06-07 07:30:00",226377,12.67,1.196,5.993,0.9,1.336,0.14
"2021-06-07 07:45:00",226378,12.76,1.197,5.984,0.9,1.337,0.14
"2021-06-07 08:00:00",226379,12.88,1.192,6.003,0.9,1.332,0.14
"2021-06-07 08:15:00",226380,13.01,1.194,6.042,0.9,1.334,0.14
"2021-06-07 08:30:00",226381,13.2,1.192,6.103,0.9,1.332,0.14
"2021-06-07 08:45:00",226382,13.55,1.188,6.175,0.9,1.328,0.14
"2021-06-07 09:00:00",226383,13.58,1.188,6.257,0.9,1.328,0.14
"2021-06-07 09:15:00",226384,13.55,1.188,6.355,0.9,1.328,0.14
"2021-06-07 09:30:00",226385,13.53,1.19,6.484,0.9,1.331,0.14
"2021-06-07 09:45:00",226386,13.49,1.185,6.659,0.9,1.325,0.14
"2021-06-07 10:00:00",226387,13.48,1.182,6.871,0.9,1.322,0.14
"2021-06-07 10:15:00",226388,13.47,1.181,7.083,0.9,1.321,0.14
"2021-06-07 10:30:00",226389,13.44,1.178,7.326,0.9,1.318,0.14
"2021-06-07 10:45:00",226390,13.43,1.185,7.595,0.9,1.325,0.14
"2021-06-07 11:00:00",226391,13.42,1.181,7.893,0.9,1.322,0.14
"2021-06-07 11:15:00",226392,13.42,1.178,8.22,0.9,1.318,0.14
"2021-06-07 11:30:00",226393,13.43,1.173,8.55,0.9,1.313,0.14
"2021-06-07 11:45:00",226394,13.42,1.174,8.91,0.9,1.314,0.14
"2021-06-07 12:00:00",226395,13.42,1.172,9.24,0.9,1.313,0.14
"2021-06-07 12:15:00",226396,13.42,1.172,9.42,0.9,1.312,0.14
"2021-06-07 12:30:00",226397,13.42,1.17,9.65,0.9,1.31,0.14
"2021-06-07 12:45:00",226398,13.41,1.161,9.95,0.9,1.301,0.14
"2021-06-07 13:00:00",226399,13.4,1.167,10.31,0.9,1.307,0.14
"2021-06-07 13:15:00",226400,13.4,1.162,10.69,0.9,1.303,0.14
"2021-06-07 13:30:00",226401,13.4,1.158,10.91,0.9,1.298,0.14
"2021-06-07 13:45:00",226402,13.4,1.16,11.12,0.9,1.3,0.14
"2021-06-07 14:00:00",226403,13.39,1.156,11.36,0.9,1.297,0.14
"2021-06-07 14:15:00",226404,13.4,1.151,11.49,0.9,1.291,0.14
"2021-06-07 14:30:00",226405,13.39,1.156,11.71,0.9,1.297,0.14
"2021-06-07 14:45:00",226406,13.39,1.149,11.94,0.9,1.289,0.14
"2021-06-07 15:00:00",226407,13.38,1.149,12.2,0.9,1.29,0.14
"2021-06-07 15:15:00",226408,13.37,1.149,12.38,0.9,1.289,0.14
"2021-06-07 15:30:00",226409,13.38,1.143,12.4,0.9,1.284,0.14
"2021-06-07 15:45:00",226410,13.38,1.144,12.51,0.9,1.284,0.14
"2021-06-07 16:00:00",226411,13.38,1.143,12.63,0.9,1.284,0.14
"2021-06-07 16:15:00",226412,13.37,1.141,12.77,0.9,1.281,0.14
"2021-06-07 16:30:00",226413,13.37,1.143,12.86,0.9,1.283,0.14
"2021-06-07 16:45:00",226414,13.35,1.141,12.9,0.9,1.282,0.14
"2021-06-07 17:00:00",226415,13.34,1.143,12.93,0.9,1.283,0.14
"2021-06-07 17:15:00",226416,13.36,1.14,12.93,0.9,1.281,0.14
"2021-06-07 17:30:00",226417,13.39,1.139,12.91,0.9,1.279,0.14
"2021-06-07 17:45:00",226418,13.39,1.139,12.89,0.9,1.279,0.14
"2021-06-07 18:00:00",226419,13.4,1.147,12.84,0.9,1.288,0.14
"2021-06-07 18:15:00",226420,13.38,1.139,12.8,0.9,1.279,0.14
"2021-06-07 18:30:00",226421,13.34,1.15,12.72,0.9,1.291,0.14
"2021-06-07 18:45:00",226422,13.31,1.141,12.64,0.9,1.282,0.14
"2021-06-07 19:00:00",226423,13.29,1.151,12.55,0.9,1.291,0.14
"2021-06-07 19:15:00",226424,13.27,1.149,12.45,0.9,1.289,0.14
"2021-06-07 19:30:00",226425,13.25,1.15,12.35,0.9,1.29,0.14
"2021-06-07 19:45:00",226426,13.23,1.15,12.23,0.9,1.291,0.14
"2021-06-07 20:00:00",226427,13.22,1.155,12.09,0.9,1.295,0.14
"2021-06-07 20:15:00",226428,13.2,1.157,11.93,0.9,1.297,0.14
"2021-06-07 20:30:00",226429,13.18,1.153,11.78,0.9,1.294,0.14
"2021-06-07 20:45:00",226430,13.16,1.164,11.64,0.9,1.305,0.14
"2021-06-07 21:00:00",226431,13.15,1.162,11.5,0.9,1.303,0.14
"2021-06-07 21:15:00",226432,13.14,1.161,11.36,0.9,1.302,0.14
"2021-06-07 21:30:00",226433,13.13,1.171,11.2,0.9,1.311,0.14
"2021-06-07 21:45:00",226434,13.12,1.171,11.04,0.9,1.311,0.14
"2021-06-07 22:00:00",226435,13.1,1.163,10.87,0.9,1.303,0.14
"2021-06-07 22:15:00",226436,13.08,1.17,10.69,0.9,1.31,0.14
"2021-06-07 22:30:00",226437,13.07,1.171,10.51,0.9,1.312,0.14
"2021-06-07 22:45:00",226438,13.06,1.171,10.32,0.9,1.312,0.14
"2021-06-07 23:00:00",226439,13.05,1.173,10.14,0.9,1.314,0.14
"2021-06-07 23:15:00",226440,13.04,1.172,9.97,0.9,1.312,0.14
"2021-06-07 23:30:00",226441,13.03,1.17,9.8,0.9,1.31,0.14
"2021-06-07 23:45:00",226442,13.02,1.17,9.62,0.9,1.31,0.14
"2021-06-08 00:00:00",226443,13,1.166,9.45,0.9,1.306,0.14
"2021-06-08 00:15:00",226444,12.99,1.169,9.27,0.9,1.31,0.14
"2021-06-08 00:30:00",226445,12.98,1.167,9.12,0.9,1.307,0.14
"2021-06-08 00:45:00",226446,12.97,1.169,8.96,0.9,1.309,0.14
